,created_at,screen_name,text,favorite_count,retweet_count,media_type,media_url,slug,human,human_count,type,race,race_confidence,gender,gender_confidence,comments,county,coder
7.23E+17,42479.82708,AshevillePolice,You + 👮‍♀️👮‍♂️ + ♟🎲🧩 = plans for lunch today! Join us at noon at Well Played Board Game Cafe (58 Wall St)! Meet your local #lawenforcement &amp; show us your competitive side! @CoffeewithaCop https://t.co/eFeXXXi52u,0,2,photo,http://pbs.twimg.com/media/CgbhnIMW4AEu0mD.jpg,CgbhnIMW4AEu0mD.jpg,1,2,2,2,2,1,2,ADDED,Asheville,Wilson
7.34E+17,42510.80486,AshevillePolice,"Your windshield wipers should be on,",2,1,photo,http://pbs.twimg.com/media/Ci7Dw2xWYAApxSC.jpg,Ci7Dw2xWYAApxSC.jpg,1,1,2,1,2,3,2,"
",Asheville,Wilson
7.33E+17,42507.54097,AshevillePolice,"APD Patrol, K9s &amp; Hazardous Device Team were at #FedCup2019 early this morning to ensure the safety of the athletes, staff, those working the event and spectators! You’ll see us throughout the day...feel free to say #hello! #tennis #AVL https://t.co/TqgbD3Igfd",1,5,photo,http://pbs.twimg.com/media/CiqP59qXIAAnLrI.jpg,CiqP59qXIAAnLrI.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
7.55E+17,42569.64444,AshevillePolice,The only people who took photos of their dinner prior to 1989 were government health inspectors. #Web30 https://t.co/emO7A4KwwX,3,5,photo,http://pbs.twimg.com/media/CnqEPsjXEAAzr7D.jpg,CnqEPsjXEAAzr7D.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
7.69E+17,42606.81806,AshevillePolice,"Officers Balthrop &amp;  Miller had lunch today w/ students at @AVLCitySchools @AshevilleMiddle today. We partook in a cafeteria lunch of 🍕, 🍔, &amp; tater-tots, before taking in a few rounds of 🏐. #community #copsandkids https://t.co/BYOGis81ID",1,7,photo,http://pbs.twimg.com/media/CqpgWH5XgAI6kB1.jpg,CqpgWH5XgAI6kB1.jpg,1,2,2,6,2,1,2,"
",Asheville,Wilson
7.69E+17,42606.81806,AshevillePolice,"Officers Balthrop &amp;  Miller had lunch today w/ students at @AVLCitySchools @AshevilleMiddle today. We partook in a cafeteria lunch of 🍕, 🍔, &amp; tater-tots, before taking in a few rounds of 🏐. #community #copsandkids https://t.co/BYOGis81ID",1,7,photo,http://pbs.twimg.com/media/CqpgWH5XgAI6kB1.jpg,CqpgWH5XgAI6kB1.jpg,1,2,2,6,2,1,2,ADDED,Asheville,Wilson
7.78E+17,42632.85,AshevillePolice,@AvlTraffic @WLOS_13 @asheville @wyffnews4 @WSPA7 @FoxCarolina https://t.co/vhbtI4yCpk,2,2,photo,http://pbs.twimg.com/media/CsvkSqcXYAA2koF.jpg,CsvkSqcXYAA2koF.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
7.96E+17,42681.71806,AshevillePolice,"May is #SeatBeltSafetyAwareness month. A common misconception is that passengers in rear are safer &amp; don't need to wear safety belts. NC law requires EVERYONE to wear a seat belt. In 2017, 42% of automobile fatalities in NC were those not wearing seat belts. #BUCKLEUP #itsthelaw https://t.co/CbzMPC0s4i",0,4,photo,http://pbs.twimg.com/media/CwrOyfXXUAEynF_.jpg,CwrOyfXXUAEynF_.jpg,1,1,2,6,2,3,2,"
",Asheville,Wilson
6.93E+17,42399.63889,AshevillePolice,✅ 🥛 ,0,0,photo,http://pbs.twimg.com/media/CZ-khAFUkAIXDR7.jpg,CZ-khAFUkAIXDR7.jpg,1,1,2,2,2,2,2,"
",Asheville,Wilson
6.93E+17,42399.65417,AshevillePolice,✅ 🍞 ,0,2,photo,http://pbs.twimg.com/media/CZ-pjLeUkAAU3ou.jpg,CZ-pjLeUkAAU3ou.jpg,1,1,2,2,2,2,2,REPEAT,Asheville,Wilson
1.13E+18,43599.75139,AshevillePolice,"#TRAFFICALERT: APD on scene w/ an overturned car hauler on I240W at Jackson's curve. No injuries reported. Traffic is down to one lane, except delays. Investigation ongoing. #avltraffic",1,4,photo,http://pbs.twimg.com/media/D6i63SJWwAAJbp7.jpg,D6i63SJWwAAJbp7.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
9.86E+17,43206.75972,AshevillePolice,Anyone with information on this incident is encouraged to contact APD at 828-252-1110 or Buncombe County Crime Stoppers at 828-255-5050. https://t.co/IlMwnTJ2St,0,1,photo,http://pbs.twimg.com/media/Da7GreMWsAEpVEw.jpg,Da7GreMWsAEpVEw.jpg,1,1,2,6,2,1,1,"
",Asheville,Wilson
8.77E+17,42906.61736,AshevillePolice,"This is a good boy right here! Now matter how well-trained your pup is, he or she needs to be on a leash when adventuring anywhere other than your property. This local law exists to help protect the health and safety of the public as well as your pet. https://t.co/wpkKebMpS0",0,1,photo,http://pbs.twimg.com/media/DCxbSVAWsAEAsly.jpg,DCxbSVAWsAEAsly.jpg,1,1,2,6,2,1,1,Face covered,Asheville,Wilson
1.01E+18,43282.69306,AshevillePolice,"Chocolate makes everything better, right? @WrldsFinestChoc paid APD a visit today to share their thanks for our officers! They even left us 15 cases of 🍫! This is a part of their mission to give away 10M bars to those on the front lines during #COVID19 pandemic. #covidkindness https://t.co/XUNmtKvn6H",1,8,photo,http://pbs.twimg.com/media/DhCKPwcWsAAFy0R.jpg,DhCKPwcWsAAFy0R.jpg,1,1,2,1,2,2,2,"
",Asheville,Wilson
1.01E+18,43282.69306,AshevillePolice,"Chocolate makes everything better, right? @WrldsFinestChoc paid APD a visit today to share their thanks for our officers! They even left us 15 cases of 🍫! This is a part of their mission to give away 10M bars to those on the front lines during #COVID19 pandemic. #covidkindness https://t.co/XUNmtKvn6H",1,8,photo,http://pbs.twimg.com/media/DhCKPwcWsAAFy0R.jpg,DhCKPwcWsAAFy0R.jpg,1,1,2,1,2,2,2,"
",Asheville,Wilson
1.02E+18,43306.50972,AshevillePolice,"Have a non-emergency to report? Give us a call, M-F 6am-11pm at 828-259-5870 to file a report over the phone. ",3,18,photo,http://pbs.twimg.com/media/Di8yRXXW4AAfd7N.jpg,Di8yRXXW4AAfd7N.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
1.02E+18,43312.61806,AshevillePolice,"#CRIMESTOPPERS: We encourage anyone with info about this incident to contact APD at 828-252-1000, or Crime Stoppers at 828-255-5050, where those reporting information can remain anonymous. https://t.co/I44KrvTyVd",5,10,photo,http://pbs.twimg.com/media/DjcQ5OhX0AAxS-5.jpg,DjcQ5OhX0AAxS-5.jpg,1,1,2,2,2,1,2,,Asheville,Wilson
9.16E+17,43014.8,AshevillePolice,APD is hosting a take back event at Sona Pharmacy + Clinic (805 Fairview Road) from 10 a.m. until 2 p.m. Bring your unused or expired prescription medication for safe disposal. You could save a life! https://t.co/KVfjgMMyqZ,1,22,photo,http://pbs.twimg.com/media/DLeiaRNX4AEbNkh.jpg,DLeiaRNX4AEbNkh.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
9.24E+17,43035.41806,AshevillePolice,Stephanie Jenkins charged with multiple thefts from residents in West #Asheville. https://t.co/bPKSD0WZQi,1,8,photo,http://pbs.twimg.com/media/DNIuke1X4AAQkw8.jpg,DNIuke1X4AAQkw8.jpg,1,1,2,2,2,1,2,"
",Asheville,Wilson
1.04E+18,43360.50625,AshevillePolice,"APD asking for help to ID suspect involved in several B&amp;Es &amp; larceny cases in Shiloh area. Crimes occurred beg of Sept. Suspect described as W/M, tall, slender. #avlnews

Info? APD 828-252-1110 / A-B Crime Stoppers 828-255-5050

@WLOS_13 @asheville @wyffnews4 @WSPA7 @FoxCarolina https://t.co/a6h3knGBnK",0,5,photo,http://pbs.twimg.com/media/DnS33heW4AAWzF8.jpg,DnS33heW4AAWzF8.jpg,1,1,2,6,2,1,2,,Asheville,Wilson
1.05E+18,43375.83472,AshevillePolice,#IronMaiden #MotorCops #NationalPoliceWeek. https://t.co/JVYurwlTWe,1,1,photo,http://pbs.twimg.com/media/Doh0CtxXkAEK4Dq.jpg,Doh0CtxXkAEK4Dq.jpg,1,1,2,1,2,2,2,"
",Asheville,Wilson
1.07E+18,43425.82292,AshevillePolice,"To support peaceful protesting/ensure pedestrian safety, we are closing several intersections in DT AVL. Starting at 5pm the following intersections will close: College &amp; Spruce, Market &amp; Walnut, Walnut &amp; Broadway, Lexington &amp; Patton, and Biltmore &amp; Aston. Curfew from 8pm to 6am. https://t.co/VlCXxM9DXn",0,2,photo,http://pbs.twimg.com/media/DsjPaWJXoAAVIyr.jpg,DsjPaWJXoAAVIyr.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
1.40E+18,44337.56597,AshevillePolice,@WLOS_13 @asheville @wyffnews4 @WSPA7 @foxcarolinanews @SpecNews1MTN https://t.co/cun8gmLg0x,1,3,photo,http://pbs.twimg.com/media/E16lfbyX0AUXPF6.jpg,E16lfbyX0AUXPF6.jpg,1,1,2,6,2,1,1,"
",Asheville,Wilson
1.40E+18,44337.66667,AshevillePolice,"#𝗨𝗣𝗗𝗔𝗧𝗘: Michael Hayes, Jr. has been located and arrested.",1,3,photo,http://pbs.twimg.com/media/E17GOrcX0AA9pQS.jpg,E17GOrcX0AA9pQS.jpg,1,1,2,1,2,1,2,"
",Asheville,Wilson
1.40E+18,44351.51875,AshevillePolice,"17 shell casings from 2 diff guns located at 372 Depot St. Fortunately, no one was injured &amp; no property damage reported. #avlnews",2,3,photo,http://pbs.twimg.com/media/E3CVld5WUAIg6X8.png,E3CVld5WUAIg6X8.png,1,1,2,2,2,1,2,"
",Asheville,Wilson
1.16E+18,43682.84792,AshevillePolice,Protesters have gathered at the amphitheater on Roger McGuire Green. Additional warnings given to leave the park &amp; that they were trespassing. Warnings acknowledged with explicit language. https://t.co/7odH5r3tWp,1,8,photo,http://pbs.twimg.com/media/EBO5FK8XkAIRbP3.jpg,EBO5FK8XkAIRbP3.jpg,1,1,2,1,2,1,2,Has visible injury,Asheville,Wilson
1.16E+18,43683.64375,AshevillePolice,Final warnings given to leave the park. Protesters have dispersed. https://t.co/YrdxWrHwkh,0,2,photo,http://pbs.twimg.com/media/EBS_XR4WsAAbIsi.jpg,EBS_XR4WsAAbIsi.jpg,1,1,2,1,2,1,2,REPEAT,Asheville,Wilson
1.31E+18,44098.83681,AshevillePolice,"In less than 24 hours four shootings occurred across #Asheville. 3 people have been shot, and 1 has passed away. 2 other victims are in critical condition. #avlnews",23,24,photo,http://pbs.twimg.com/media/EitHDKEWoAMKbeS.png,EitHDKEWoAMKbeS.png,1,2,2,1,2,1,2,"
",Asheville,Wilson
1.31E+18,44098.83681,AshevillePolice,"In less than 24 hours four shootings occurred across #Asheville. 3 people have been shot, and 1 has passed away. 2 other victims are in critical condition. #avlnews",23,24,photo,http://pbs.twimg.com/media/EitHDKEWoAMKbeS.png,EitHDKEWoAMKbeS.png,1,2,2,1,2,1,2,ADDED,Asheville,Wilson
1.31E+18,44112.77708,AshevillePolice,"𝐄𝐟𝐟𝐞𝐜𝐭𝐢𝐯𝐞 𝐌𝐚𝐲 𝟑, 𝟐𝟎𝟐𝟏, The APD headquarters lobby will be closed to the public (temporarily). ",2,0,photo,http://pbs.twimg.com/media/Ej09ZfrXsAIyBgZ.png,Ej09ZfrXsAIyBgZ.png,1,1,2,6,2,1,2,"
",Asheville,Wilson
1.32E+18,44137.63056,AshevillePolice,@WLOS_13 @asheville @wyffnews4 @WSPA7 @foxcarolinanews @SpecNews1MTN @newsradio570 https://t.co/fCeLGOL93c,1,2,photo,http://pbs.twimg.com/media/El072xqXEAAARnB.png,El072xqXEAAARnB.png,1,1,2,1,2,1,2,"
",Asheville,Wilson
1.32E+18,44137.85972,AshevillePolice,"4 shell casings located after drive-by shooting on Johnston Blvd. Neighboring homes occupied, but no one hurt.",2,1,photo,http://pbs.twimg.com/media/El2IZwLXgAE9vl7.jpg,El2IZwLXgAE9vl7.jpg,1,2,2,6,2,1,1,Completely covered,Asheville,Wilson
1.32E+18,44137.85972,AshevillePolice,"4 shell casings located after drive-by shooting on Johnston Blvd. Neighboring homes occupied, but no one hurt.",2,1,photo,http://pbs.twimg.com/media/El2IZwLXgAE9vl7.jpg,El2IZwLXgAE9vl7.jpg,1,2,2,6,2,1,1,ADDED,Asheville,Wilson
1.36E+18,44252.65972,AshevillePolice,📱anonymous tips text “TIP2APD” to 847411 or use TIP2APD app. 📞828-252-1110,0,1,photo,http://pbs.twimg.com/media/EvFVJC-XUAQu7hg.png,EvFVJC-XUAQu7hg.png,1,1,2,2,2,1,2,"
",Asheville,Wilson
1.44E+18,44454.96944,CMPD,🔗https://t.co/HOBtA3jq7l,5,10,photo,http://pbs.twimg.com/media/E_XL_CjXIAo-0Q4.jpg,E_XL_CjXIAo-0Q4.jpg,1,1,2,1,2,1,2,Unidentified robbery ,Charlotte,Wilson
1.44E+18,44446.82014,CMPD,Full Release: https://t.co/c1y2HDynoS,12,16,photo,http://pbs.twimg.com/media/E-tOrkZWEAED_kp.jpg,E-tOrkZWEAED_kp.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.40E+18,44355.68542,CMPD,Today is #NationalPTSDAwarenessDay and CMPD has a team of officers and clinicians who work with #Charlotte community members who might suffer from issues impacting mental-health. Hear Officer Rogers explain some of the signs surrounding PTSD and how you can help. #cltnews https://t.co/5OciY7zolk,4,8,photo,http://pbs.twimg.com/media/E3X5Bv4XEAAd9P0.jpg,E3X5Bv4XEAAd9P0.jpg,1,1,2,2,2,2,1,"
",Charlotte,Wilson
1.42E+18,44417.81667,CMPD,"The victim, in this case, has been identified as 20-year-old D'Andre Damian McLean. His family has been notified of his death. If you have any information about this case, please call 704-432-TIPS or ",1,9,photo,http://pbs.twimg.com/media/E8X0vcxWQAcvyqH.jpg,E8X0vcxWQAcvyqH.jpg,1,1,2,6,2,1,2,"Face covered, unidentified",Charlotte,Wilson
1.16E+18,43677.67708,CMPD,Know something. 📣Say something. https://t.co/dLChfHPM8S,5,6,photo,http://pbs.twimg.com/media/EA0QzDyXYAAqmpe.jpg,EA0QzDyXYAAqmpe.jpg,1,1,2,2,2,1,2," 
",Charlotte,Wilson
1.27E+18,43991.2125,CMPD,"While canvassing the area, detectives located Randy Melvin Carr, who matched the description of the suspect. Following an interview, Carr was charged with attempted second-degree rape and first-degree kidnapping, among other charges.",43,15,photo,http://pbs.twimg.com/media/EaC6_HNXYAE9MEI.png,EaC6_HNXYAE9MEI.png,1,1,2,1,2,2,2,Possible rally,Charlotte,Wilson
1.27E+18,43991.21181,CMPD,"She was chased, and shortly thereafter sexually assaulted. The CMPD’s Sexual Assault Unit immediately responded to assist with the investigation and began canvassing the area in search for evidence and additional information.",94,47,photo,http://pbs.twimg.com/media/EaC6f-hXgAEiHPt.png,EaC6f-hXgAEiHPt.png,1,1,2,1,2,1,2,"Blurry, no context",Charlotte,Wilson
1.16E+18,43673.83264,CMPD,.,5,8,photo,http://pbs.twimg.com/media/EAgd2vdXkAA789U.jpg,EAgd2vdXkAA789U.jpg,1,1,2,6,2,1,2,"
",Charlotte,Wilson
1.16E+18,43676.58472,CMPD,@sierra_baby99 @_yhaleon https://t.co/OfgRpqkQGz  I believe this was a 2018 incident that occurred in Australia.,11,14,photo,http://pbs.twimg.com/media/EAuo2fiXkAEu72I.jpg,EAuo2fiXkAEu72I.jpg,1,2,2,4,2,2,2,Ruijuan Guo,Charlotte,Wilson
1.15E+18,43671.74514,CMPD,The Charlotte-Mecklenburg Police Department’s DWI Task Force worked with officers from eight CMPD Divisions and Deputies from the Mecklenburg County Sheriff's Office to conduct a traffic safety operation overnight in Charlotte. https://t.co/dZ5szwyN80,1,1,photo,http://pbs.twimg.com/media/EAVt6GcXUAEFQp5.jpg,EAVt6GcXUAEFQp5.jpg,1,1,2,2,2,1,2,Unidentified,Charlotte,Wilson
1.16E+18,43683.87986,CMPD,We asked CMPD officers and employees to share their goals for the new year. ,3,6,photo,http://pbs.twimg.com/media/EBUNRx0XUAAdJ2e.jpg,EBUNRx0XUAAdJ2e.jpg,1,1,2,2,2,1,2,Unidentified,Charlotte,Wilson
1.28E+18,44022.94514,CMPD,CMPD is conducting a homicide investigation in the intersection of Rozzelles Ferry Rd. and Honeywood Avenue.  One (1) person has been pronounced deceased.,4,9,photo,http://pbs.twimg.com/media/EcmVkYBWkAA0frb.png,EcmVkYBWkAA0frb.png,1,1,2,2,2,1,2,"Wanted for homicide, unidentified",Charlotte,Wilson
1.28E+18,44023.79514,CMPD,CMPD is conducting a homicide investigation in the 5300 block of Chevalier Place. One person has been pronounced deceased.,8,9,photo,http://pbs.twimg.com/media/EcqteUcWoAAT7aR.png,EcqteUcWoAAT7aR.png,1,1,2,2,2,1,2,Unidentified,Charlotte,Wilson
1.17E+18,43714.91181,CMPD,✔️list: ,5,2,photo,http://pbs.twimg.com/media/ED0A_LAXoAAw2wb.jpg,ED0A_LAXoAAw2wb.jpg,1,1,2,6,2,3,2,Covered,Charlotte,Wilson
1.28E+18,44028.12292,CMPD,Correction: 78 homicides this same time last year.,7,14,photo,http://pbs.twimg.com/media/EdBAMFAWoAAcsZ1.png,EdBAMFAWoAAcsZ1.png,1,1,2,2,2,2,2,Unidentified,Charlotte,Wilson
1.17E+18,43718.88125,CMPD, at 704-334-1600 https://t.co/czkIijCJlJ,6,10,photo,http://pbs.twimg.com/media/EEIdR3wUwAAjvQj.jpg,EEIdR3wUwAAjvQj.jpg,1,1,2,2,2,2,2,Unidentified,Charlotte,Wilson
1.17E+18,43718.89236,CMPD,📱 @CLTCrimeStopper,5,12,photo,http://pbs.twimg.com/media/EEIhJAxU8AEQqEM.jpg,EEIhJAxU8AEQqEM.jpg,1,1,2,2,2,1,2,Unidentified,Charlotte,Wilson
1.18E+18,43735.84097,CMPD,Homicide detectives are conducting an investigation near the 3500 block of Burner Drive where one person has been pronounced deceased.,2,8,photo,http://pbs.twimg.com/media/EFfzBh2W4AIgU9C.jpg,EFfzBh2W4AIgU9C.jpg,1,3,2,2,2,2,2,Unidentified,Charlotte,Wilson
1.18E+18,43735.84097,CMPD,Homicide detectives are conducting an investigation near the 3500 block of Burner Drive where one person has been pronounced deceased.,2,8,photo,http://pbs.twimg.com/media/EFfzBh2W4AIgU9C.jpg,EFfzBh2W4AIgU9C.jpg,1,3,2,2,2,2,2,ADDED,Charlotte,Wilson
1.18E+18,43746.51736,CMPD,"üëÄIf you see either of these two suspects wanted for an armed robbery, call 911.

üß† If you know who they are, call 911 or report them anonymously to @CLTCrimeStopper. https://t.co/XwYVJ9YV4s",2,5,photo,http://pbs.twimg.com/media/EGhFMc6XUAA8OuA.jpg,EGhFMc6XUAA8OuA.jpg,1,2,2,2,2,1,2,,Charlotte,Wilson
1.18E+18,43747.51736,CMPD,"üëÄIf you see either of these two suspects wanted for an armed robbery, call 911.

üß† If you know who they are, call 911 or report them anonymously to @CLTCrimeStopper. https://t.co/XwYVJ9YV4s",2,5,photo,http://pbs.twimg.com/media/EGhFMc6XUAA8OuA.jpg,EGhFMc6XUAA8OuA.jpg,1,2,2,2,2,1,2,,Charlotte,Wilson
1.18E+18,43748.51736,CMPD,@CedarPosts This person was not involved.  He was arrested in another incident today.,2,5,photo,http://pbs.twimg.com/media/EGhFMc6XUAA8OuA.jpg,EGhFMc6XUAA8OuA.jpg,1,1,2,2,2,1,2,"Unidentified, armed robbery",Charlotte,Wilson
1.31E+18,44088.85347,CMPD,Homicide Unit detectives have made a fourth arrest in this case.  Know something? Please call @CLTCrimeStopper at 704-334-1600. #cmpd #clt #cltnews https://t.co/JsugU6AkUG,6,4,photo,http://pbs.twimg.com/media/Eh5wExcWkAsTEcM.jpg,Eh5wExcWkAsTEcM.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.19E+18,43763.81111,CMPD,A locked car is a happy car. #9PMRoutine https://t.co/jriUyT7c94,5,12,photo,http://pbs.twimg.com/media/EHv1uifWkAEbmra.jpg,EHv1uifWkAEbmra.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.19E+18,43769.00972,CMPD,"@spbricks CMPD will manage the order through voluntary compliance, education, dialogue and cooperation from community members. The CMPD encourages continued voluntary cooperation from the community.",9,11,photo,http://pbs.twimg.com/media/EIKnSB1W4AMudqb.jpg,EIKnSB1W4AMudqb.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.20E+18,43790.02153,CMPD,Physical distancing is important! @MeckCounty  Public Health Director Gibbie Harris is helping to demonstrate proper physical/social distancing. Remember to keep at least 6 feet of distance between you and others. #seebelow ,7,12,photo,http://pbs.twimg.com/media/EJ20jZuXYAA8_ST.jpg,EJ20jZuXYAA8_ST.jpg,1,1,2,6,2,1,2,"
",Charlotte,Wilson
1.31E+18,44103.88403,CMPD, #cmpd #clt #cltnews https://t.co/szkIFdHHKR,7,8,photo,http://pbs.twimg.com/media/EjHJpVUXgAE7QgN.jpg,EjHJpVUXgAE7QgN.jpg,1,1,2,2,2,1,1,"
",Charlotte,Wilson
1.21E+18,43812.04792,CMPD,Officers are working hard to prevent and fight crime.,6,13,photo,http://pbs.twimg.com/media/ELoQMfbXYAA9zI0.jpg,ELoQMfbXYAA9zI0.jpg,1,1,2,6,2,1,2,Face covered,Charlotte,Wilson
1.21E+18,43822.86597,CMPD,"This week is National Public Safety Telecommunicator Week. While we appreciate what our telecommunicators do on a daily basis, we want to take a moment to honor each and every one of them. Their selfless commitment to community safety is something we should all be grateful for. https://t.co/HQkxlFJopu",7,6,photo,http://pbs.twimg.com/media/EMf9vhwWsAE0kzO.jpg,EMf9vhwWsAE0kzO.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.22E+18,43841.46319,CMPD,"CMPD is conducting a homicide investigation near the intersection of Paces Oaks Blvd and University Ridge Dr. One (1) person has been pronounced deceased.  As further information develops, it will be released by the CMPD Public Affairs Office.",8,16,photo,http://pbs.twimg.com/media/EN_vDkfWAAA2o6X.jpg,EN_vDkfWAAA2o6X.jpg,1,3,2,2,2,1,2,"
",Charlotte,Wilson
1.22E+18,43841.46319,CMPD,"CMPD is conducting a homicide investigation near the intersection of Paces Oaks Blvd and University Ridge Dr. One (1) person has been pronounced deceased.  As further information develops, it will be released by the CMPD Public Affairs Office.",8,16,photo,http://pbs.twimg.com/media/EN_vDkfWAAA2o6X.jpg,EN_vDkfWAAA2o6X.jpg,1,3,2,2,2,2,2,ADDED,Charlotte,Wilson
1.22E+18,43841.46319,CMPD,"CMPD is conducting a homicide investigation near the intersection of Paces Oaks Blvd and University Ridge Dr. One (1) person has been pronounced deceased.  As further information develops, it will be released by the CMPD Public Affairs Office.",8,16,photo,http://pbs.twimg.com/media/EN_vDkfWAAA2o6X.jpg,EN_vDkfWAAA2o6X.jpg,1,3,2,2,2,2,2,ADDED,Charlotte,Wilson
1.33E+18,44154.87639,CMPD,Officer Joseph Maresco is being recognized as an Officer of the Month for his attentiveness in finding a stolen vehicle and taking two stolen firearms and a large amount of drugs off the street. His investigation led to the suspect facing five felony charges. #police #charlottenc https://t.co/hlWoPor1Qy,0,2,photo,http://pbs.twimg.com/media/EnNu-YSXcAAjkNM.png,EnNu-YSXcAAjkNM.png,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.22E+18,43853.83611,CMPD,#COVID19 Exposures while working have decreased significantly as officers.  The CMPD secured additional PPE which will ensure our officers continue to have PPE if this situation is extended over a period of time,3,7,photo,http://pbs.twimg.com/media/EO_dB5FWoAIa7hA.jpg,EO_dB5FWoAIa7hA.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.22E+18,43847.20347,CMPD,"CMPD is investigating a fatal crash near the intersection of E. WT Harris Blvd and E. Robinson Church Rd. One person has been pronounced deceased at the scene.  Please expect delays in the area.  As further information develops, it will be released by the Public Affairs Office.",9,12,photo,http://pbs.twimg.com/media/EOdTJQmXUAErqp9.jpg,EOdTJQmXUAErqp9.jpg,1,1,2,2,2,2,1,"
",Charlotte,Wilson
1.22E+18,43847.94236,CMPD,✔️Lock the inner garage door⠀⠀,1,2,photo,http://pbs.twimg.com/media/EOhGp5tWoAAL0x7.jpg,EOhGp5tWoAAL0x7.jpg,1,1,2,2,2,1,1,"
",Charlotte,Wilson
1.22E+18,43844.67708,CMPD, 📱@CLTCrimeStopper at (704)334-1600 if you have any information about this case. https://t.co/M84A7OFoyq,2,8,photo,http://pbs.twimg.com/media/EOQSguyXsAYjJO3.jpg,EOQSguyXsAYjJO3.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
1.33E+18,44168.87222,CMPD,CLOSURE ALERT: Mint Street is closed from Morehead Street to Stonewall Street and Graham Street is closed from Mint Street to Martin Luther King Jr. Boulevard. Closures are in place for the @AtriumHealth Mass Vaccination Event this weekend. https://t.co/1RrF0k3nL3 https://t.co/WfERcbkd9W,3,4,photo,http://pbs.twimg.com/media/EoV1CGpW8AclKqy.jpg,EoV1CGpW8AclKqy.jpg,1,1,2,2,2,1,2,"
",Charlotte,Wilson
